protein	logFC_mixed	logFC_naive	se_mixed	se_naive	pval_mixed	pval_naive	adjP_mixed	adjP_naive	df_mixed	df_naive
WP_003032804	0.0108357191779339	0.00485805538465752	0.0960756794680698	0.0626594649233822	0.911721425108773	0.939061479147876	0.958123835057758	0.970190588953883	14.7664995510952	17.8930880111655
WP_003032819	0.330301856881383	0.317975744639057	0.282252743616203	0.137964231455307	0.262934476048801	0.034260845927763	0.485384007937771	0.0879649179197941	12.9866294268976	16.7548961643014
WP_003032835	0.0836634950405817	0.08233205064836	0.106821681033223	0.0743579515720043	0.445979768025297	0.282951075809018	0.667473075635177	0.436686529652983	14.6537747281993	17.7735406104132
WP_003032840	-0.324102252750336	-0.318728538211637	0.151129329952046	0.0663798561070941	0.0499856662010027	0.000145508713596563	0.163442867490082	0.00109570991043855	14.0282330491088	17.8771377697386
WP_003032868	-0.390446784462885	-0.390447221649503	0.0568904083927595	0.0648973962338148	2.85065009808197e-06	2.2381460379466e-05	0.000138194559102669	0.000272956505932183	16.8895652270646	15.1912414566263
WP_003032885	-1.56475945677663	-1.40110621168062	0.878611650682289	0.53158708372809	0.0962087685398858	0.0169677550632186	0.255961713634418	0.0513148818893026	14.2720186761055	17.6653696360843
WP_003032887	-0.321106759511315	-0.318549565673007	0.0661439343257017	0.050127276808967	0.000205018179477108	5.76578054717599e-06	0.00292989268199223	0.000101081340217679	15.1333764861944	17.8161759428818
WP_003032890	-0.308537348871979	-0.305793168689667	0.059940307266793	0.0485765580532898	0.000108193884049906	7.12077650629994e-06	0.00167550250993952	0.000112528327324909	15.4685894561565	17.464167240832
WP_003032892	-0.567684057884902	-0.567393715437886	0.201171238957491	0.0976323210729314	0.0135535575806265	1.60205854438737e-05	0.0654208515255347	0.000209012754279375	14.0373420164547	18.1671712226662
WP_003032894	-0.287397693126904	-0.271755881340071	0.147961202236095	0.0791630780221209	0.0722082527666898	0.00302813669745571	0.209969214672203	0.0132201142978417	14.1889366901219	17.6897186652332
WP_003032915	0.34176090683945	0.351174656801955	0.135941474645994	0.0722547958156741	0.024566861903236	0.000123136097989101	0.0992465616743049	0.000979848949955821	14.2171294960909	18.1404185858857
WP_003032934	0.006908896447929	0.00690824557861189	0.0951327378485929	0.0996638984168323	0.943140963450483	0.9457379291955	0.969843790795877	0.975292239482859	13.8895652270646	13.7302704813052
WP_003032959	1.81932913843131	1.80541291111047	0.178532105356931	0.172408584052567	2.59460554142138e-08	1.39877542637225e-08	2.89298517868483e-06	8.26013699152456e-07	15.6587144069957	16.0480659197349
WP_003032990	0.115439640983718	0.121378507321547	0.10217472968815	0.0873259804929071	0.275294388623157	0.182357306670182	0.49884229739003	0.316236318522325	15.9117598217181	17.1177701864358
WP_003032993	0.133259125226678	0.073995410885569	0.221568090452406	0.138556375513062	0.560084640124602	0.603309994562575	0.770595351318467	0.749660696767665	10.6921018658331	11.6991013689402
WP_003032999	-0.122820852961166	-0.122820852961162	0.0956205665177222	0.113402883784677	0.247186623223511	0.318979154309272	0.467933930210891	0.474661287977457	5.8895652270646	6.21934450438662
WP_003033018	-0.697734731260646	-0.691323051700945	0.11581190163993	0.0873198632025247	2.19722761996564e-05	7.77785855375998e-07	0.000537888499643129	2.29651507824176e-05	15.2028931262614	15.5238101438856
WP_003033045	-0.202225196098749	-0.193428820458203	0.173414747403143	0.136355196369827	0.262556819813171	0.174505724521664	0.485384007937771	0.306889377607063	14.3644188224696	16.6199375455846
WP_003033046	-0.707788018647032	-0.772321219579782	0.172598896467626	0.100467975638653	0.000967354513539372	1.1689419259577e-06	0.00937913289214261	2.73240175192613e-05	14.8177390073608	15.432771493136
WP_003033116	0.20885496690091	0.21715723600731	0.149694803756215	0.0745791347210192	0.184529278005152	0.00922248259226147	0.389678304878303	0.0317411824187649	14.1086539397605	18.2193445043866
WP_003033129	-0.237217607038588	-0.227925806166002	0.0709941221739783	0.0529528981875298	0.00437605316755944	0.000459488337551369	0.0295715107989623	0.00268513497256581	15.2560745737982	17.3700381302718
WP_003033135	-0.117322600794311	-0.117322242597388	0.102743968096491	0.10686319158742	0.2685529198996	0.287345462003094	0.492494252776404	0.442251863329865	17.8895652270646	17.2538030121975
WP_003033154	-0.571390140480298	-0.571390462182574	0.17307759960341	0.190659622144366	0.0133990726904103	0.0223457565512307	0.0652400264183732	0.0626798471262021	6.8895652270646	6.38668733282705
WP_003033158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003033196	0.16408232932977	0.164047233802253	0.0695901461880017	0.0731941442477289	0.0299744899249314	0.038143952300203	0.113678762810539	0.0961741898445569	17.8895652270646	17.6195766888515
WP_003033202	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.2193445043866
WP_003033215	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.21934450438662
WP_003033328	-0.0852665433567495	-0.0857002775302909	0.0482577094608698	0.0445009748431208	0.0964846010261359	0.0710776135422793	0.255961713634418	0.157606882202445	15.8555217516977	16.9441834886663
WP_003033335	0.0720027098892111	0.0584164423101927	0.184649340378884	0.104625177240667	0.7023412770722	0.583677981389534	0.862456524158043	0.735001902490524	14.2593955582691	17.5197554200083
WP_003033337	0.126812921046597	0.126813104674085	0.0353498827708019	0.0408218205414586	0.00212251051442106	0.00606388626368325	0.0165496449201362	0.0228311422411161	17.8895652270646	18.0941503825601
WP_003033338	0.126172554973582	0.122121055495771	0.0819861604446538	0.0580818076380308	0.14486833249919	0.0497384959346821	0.324353796659834	0.118234306014223	14.8370907682507	18.1233609568256
WP_003033343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003033344	-0.0163081392871098	-0.0337817136708534	0.133671377074948	0.107581232892828	0.905326099145938	0.759049626872987	0.95737006694987	0.856928876342557	9.95164548162581	11.6808744160475
WP_003033346	0.387418148496233	0.342700839905584	0.283540497886208	0.193482812013343	0.213699779198804	0.106648217350273	0.432441476963097	0.213677321191084	7.06884439015423	10.0976156528829
WP_003033347	-0.016795042025975	-0.0205136724133822	0.141183358255022	0.0789995713808621	0.906969072036385	0.798089017540887	0.95737006694987	0.883092581539324	14.2452477128912	17.862438206984
WP_003033367	-0.0706426655957677	-0.0731535752045705	0.0541123887956712	0.0374903093607714	0.211566422686434	0.0670733859069991	0.430468177546303	0.150212253468369	14.8710054195228	17.6594730216631
WP_003033373	0.187734246543702	0.188036314188453	0.0963626008985292	0.103549628846085	0.0735006138567135	0.0942653679902317	0.21164203406823	0.195862486824148	12.8895652270646	12.082323777023
WP_003033374	-0.171563259757835	-0.179161690608283	0.102663780625954	0.0587848763082362	0.11634601994095	0.00709231516991408	0.286370446433022	0.0255870663043202	14.3564896135634	17.5055787818878
WP_003033385	0.222456970090797	0.210636901889774	0.208403227656571	0.14892452377299	0.303868498474388	0.176437614557814	0.529395899685849	0.308488863209901	13.9751469587532	15.979282772571
WP_003033386	-0.530980129679409	-0.53392858871626	0.197510386900758	0.197338057346556	0.0150939578724009	0.0144922666051967	0.0707132900324663	0.0460632383315317	17.8486400512291	17.9682178055364
WP_003033387	-0.195344013726579	-0.19289375489237	0.10576352375923	0.058346121252911	0.0855394336792919	0.00395729858995651	0.23434021757349	0.0162640623367443	14.3026913873474	17.8763850364374
WP_003033415	0.0281197991686487	0.0242796135366712	0.090628202972341	0.0560398271090962	0.760725802198102	0.670137517759354	0.891932424024366	0.799614092894432	14.6336095008034	17.4469823482796
WP_003033422	-0.0654145212347945	0.00500951773732195	0.556844613639452	0.339671169870298	0.909247721771146	0.988533053571852	0.95737006694987	0.993452636117429	8.39275992945963	9.66652199008795
WP_003033478	0.0755491751818656	0.0755492987434206	0.0320217127531733	0.0400261890470194	0.0298846885149	0.0765752145334626	0.113678762810539	0.16715445662752	17.8895652270646	16.7218743945694
WP_003033484	-0.22410965033023	-0.240872448211428	0.165528683960823	0.0916883603226019	0.196734019450134	0.0173600068189548	0.406972971589795	0.0522196451765879	14.3314197419431	17.5177344803045
WP_003033493	-0.0811384237125385	-0.086567862232037	0.187236737605148	0.11409971518179	0.671186901590243	0.457790089272143	0.833817758076956	0.618099254107514	14.3934225049807	18.1123703963627
WP_003033506	-0.387707123105533	-0.329718316887327	0.333136633476891	0.31231179980546	0.275160203175696	0.31569349496716	0.49884229739003	0.472277468470872	8.77748096214812	10.0978707689603
WP_003033554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003033562	0.131501892551063	0.133852512648216	0.0490186637445933	0.0435927864051314	0.0163366636983982	0.00668890802139325	0.075270165387248	0.0244461068404014	16.006351957882	17.6944774075527
WP_003033564	0.10023688449055	0.0987603154358561	0.0691708657240735	0.0609359309680209	0.166259801731707	0.12225523814503	0.363489566531084	0.236093592424654	16.3089977726971	18.2193445043866
WP_003033605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003033621	-0.121251084643768	-0.121250773103687	0.0415732840891846	0.0481679669919908	0.00925233692710042	0.0222003247934834	0.0508194860774235	0.06258483522183	17.8895652270646	16.9267653367772
WP_003033643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003033690	0.427770481608134	0.427770532733734	0.424403095243721	0.42781459545551	0.332033587820891	0.335966003479144	0.558411001449562	0.494041750856618	12.8895652270646	12.7456324931311
WP_003033719	-1.2271954095763	-1.22894772109567	0.0645794996774529	0.0690643631646364	2.38210238314906e-12	4.19442478883656e-11	1.3280220786056e-09	1.05777229389166e-08	15.8895652270646	14.1914729738439
WP_003033724	-0.233272406406871	-0.243882630373675	0.0604295030859119	0.0494958418880206	0.00144362593230513	0.000136852304322378	0.0126743536576396	0.00107376423391405	15.6025424407788	16.5849486548157
WP_003033733	0.052317423499116	0.0523161695938178	0.109070958796023	0.114736155377011	0.637278090566793	0.65424877970658	0.822413276599508	0.790169139753265	17.8895652270646	16.806143527735
WP_003033745	0.111956860198763	0.108301776930772	0.154174432183006	0.0870297556714775	0.479438936359578	0.229343708355896	0.700621774627693	0.375107348068973	14.3168199345355	17.9555013294793
WP_003033749	-0.550567638929898	-0.550567916444621	0.0558738820694423	0.0601947708836971	1.18730035528082e-08	4.14409677180787e-08	1.65479987017264e-06	2.32483828898421e-06	17.8895652270646	17.6249681622068
WP_003033752	-0.306124349706808	-0.306124500073869	0.0388293990615743	0.0470460423205136	3.1460364589681e-07	6.8294050627509e-06	2.50559332267817e-05	0.000112187943702542	17.8895652270646	16.187993312735
WP_003033755	-0.370659637919642	-0.366527811010421	0.232880929914624	0.102326048659657	0.13383501921456	0.00214972468781821	0.308956617855559	0.010220301270051	13.9710769051625	17.8792298205198
WP_003033757	0.474595598443593	0.474108262653927	0.0919897898585026	0.0475979105404634	0.000136666474207561	9.15196754340814e-09	0.00203177491655241	5.70472643539108e-07	14.2636848450725	18.0674418375868
WP_003033759	0.0028709718530874	0.0222638136338397	0.138924181861575	0.100385760727434	0.983784996142155	0.826995006534549	0.990000244312729	0.898715859678015	14.9829687922227	17.8905770252712
WP_003033794	0.203515193317782	0.203515512974859	0.0622512878467442	0.0660084288216871	0.00428759840069051	0.00649374696549854	0.029150440346158	0.0241257751499648	17.8895652270646	17.7374696651354
WP_003033798	0.116838963554654	0.180207530932021	0.228575086867893	0.130345462959941	0.62433848910301	0.197491271132805	0.815149198301939	0.334285838604468	7.29671881494558	9.8022225021877
WP_003033846	-0.324559768643948	-0.328867891064544	0.10946289221472	0.0658213923051437	0.00994653853794117	0.000107304204898028	0.0533191849509827	0.000912085741633238	14.4616948617291	17.1678860123642
WP_003033849	-0.182980326316354	-0.178080959903983	0.104311313942648	0.0680157005458129	0.100084276798869	0.0178536969656247	0.260909131530927	0.0532251512687332	14.7941979815836	17.2247006533758
WP_003033853	-0.237163941098398	-0.218402821117319	0.124864177466495	0.082435842025273	0.0774345862970023	0.0163191077017117	0.219771648346926	0.0500274285281981	14.6143626363563	17.9837503397238
WP_003033905	-1.11800433858244	-1.11800447466535	0.0944089469930877	0.0975374657613658	2.69799266822058e-09	4.45602174640907e-09	4.89293816613392e-07	3.33310426631398e-07	15.8895652270646	15.8391706138827
WP_003033940	-0.0251478265300644	-0.0175917124561719	0.0836348311125579	0.0706063868471888	0.767600452511462	0.806318658072118	0.895479901903144	0.88695052387933	15.6948766979598	16.4980766207131
WP_003033944	-0.500403310206541	-0.49267855740286	0.0952176705597358	0.0725905367324406	9.19283693073933e-05	2.56663923892013e-06	0.00148550915619918	5.14244504655069e-05	15.2449596291902	17.6920626579572
WP_003033959	-0.0645723718896514	-0.0645721407534331	0.0413891723640716	0.0459209899891737	0.136245204712306	0.176515017986414	0.312579019041606	0.308488863209901	17.8895652270646	18.2071146555677
WP_003033964	-0.406841092420549	-0.406840851495062	0.195095008673802	0.208645066387461	0.0516389639142756	0.0691047406847355	0.166818464587866	0.153840315571971	17.8895652270646	15.8482138840352
WP_003033974	-0.394327999271727	-0.388693024217075	0.0827530433755746	0.0571960767556809	0.000251310931705737	2.41088444136109e-06	0.00335563410851177	4.91820426037663e-05	14.981158311749	17.8456236198849
WP_003033975	-0.324607016339004	-0.332928540708157	0.0816800702241536	0.0619228959032326	0.00117016185082998	4.58634614981094e-05	0.010964121543491	0.000467807307280716	15.3684083319653	17.4629714540222
WP_003033977	-0.41939283263465	-0.355314078987304	0.322178771342033	0.223389716253395	0.227796369220061	0.140082812466946	0.450342112908453	0.261954859313188	8.34311463969352	10.9738719461137
WP_003034013	-0.0378962884233212	-0.0268805831472963	0.0957614509099642	0.0613118855896205	0.698024816032084	0.666347606044005	0.859997425277098	0.79684736388238	14.5929561682355	17.8212382036971
WP_003034027	0.31825781238669	0.332630024159405	0.138723518713623	0.158984677524997	0.0348781423275496	0.0538392280899157	0.125854785421417	0.125612082358069	16.8895652270646	14.9987258910834
WP_003034079	-0.0880968203615296	-0.094915622834089	0.14539615481425	0.104658441769969	0.553556734521671	0.376433506474368	0.767195054203267	0.533992414669773	15.1308787212945	18.0046625402134
WP_003034100	-1.24184183381267	-1.32316743966232	0.350604487240799	0.148286612953643	0.00327070008150604	9.27500513277009e-08	0.0235279392959951	4.36615273219324e-06	13.9431591637462	16.6952082947612
WP_003034103	-0.529947668437876	-0.527584006797883	0.150141724246711	0.0874508372923292	0.00320287597985707	1.05033954295897e-05	0.0231896540100041	0.000151087303487174	14.4109912048011	18.0130777846285
WP_003034109	0.0623044450368034	0.060472670513105	0.0754833610228677	0.0431897489534348	0.422564147627461	0.178263850791116	0.648979372733635	0.31009618695757	14.4445746272605	18.2193445043866
WP_003034128	0.148074308374967	0.14851864824053	0.0534695590139926	0.0561817180545953	0.0127731991667292	0.016480300284723	0.0641536804995631	0.0501108317600521	17.7123151634125	18.0623532171043
WP_003034136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003034158	0.076461140924334	0.0546174366967365	0.143976439962571	0.101856787984937	0.60721033376629	0.601433394981042	0.804084943170325	0.74944691612887	9.78912545234319	12.2193445043866
WP_003034189	0.0072010701703951	-0.188483572669525	0.278076710172501	0.129679137682259	0.979753479146329	0.166440583558852	0.986833901759852	0.29595298693032	12.3672639549175	15.1919640053729
WP_003034218	0.229769536189534	0.229768815046712	0.0848148954007485	0.0889489841562138	0.0144260696847276	0.0191585760265157	0.0684470965892397	0.0559789643274754	17.8895652270646	17.297165725818
WP_003034246	-0.681966483972133	-0.690161266130039	0.11973312518971	0.109083762581678	3.0068478188768e-05	7.71220517729495e-06	0.000670527063609527	0.000116933705526013	16.4101433245872	16.9389024211672
WP_003034256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003034258	0.129944982365607	0.132745811280598	0.0870600649047393	0.0847843967890027	0.154805078742887	0.136086427112967	0.343156387272999	0.256951171916119	16.1640137114436	16.7783708078354
WP_003034273	-0.0320220083855083	-0.0219242520827831	0.09523467651701	0.0709464425675941	0.741223225967981	0.760943870774787	0.883918606368233	0.856928876342557	15.4073977642199	17.5348081755865
WP_003034277	-0.327184431030585	-0.334029058480812	0.0854642908615129	0.0620527742801153	0.00162139154191687	4.0011916717787e-05	0.0136958452214948	0.000421269813179492	15.1340241733466	18.1091986547218
WP_003034294	-0.0341309938312277	-0.0154690453226361	0.256624321001444	0.146960524205194	0.896052763159528	0.917367423742247	0.954249122180395	0.953678259084146	14.2550694190323	17.4894365672296
WP_003034298	0.442514210414364	0.440461247286068	0.101068964957162	0.0609695584827349	0.000584411167931017	1.06659574203834e-06	0.00626556204079888	2.6539076136702e-05	14.4788954074581	17.8489577579027
WP_003034338	-1.07761674744763	-1.13276143676517	0.47620960973576	0.299329523236387	0.0394385822759079	0.00142537468663147	0.138719303588761	0.0071395999928594	14.5252364297844	17.4289617231844
WP_003034340	-1.28083513206702	-1.31622514121365	1.65627115541045	1.07281569901437	0.452535385259436	0.23640546984529	0.673667496080469	0.382200197646131	13.628838302419	17.1882396857692
WP_003034347	-0.162319270180894	-0.162319590098017	0.056914980148073	0.0601859593622769	0.0106329683480072	0.014675820781304	0.0561884346352039	0.0465148895949806	17.8895652270646	18.1443556846012
WP_003034368	-0.0552882765670416	-0.0547562267348506	0.0522794664631924	0.0570717594479876	0.304484196824786	0.351009522233818	0.529640997596937	0.510316596583166	17.6949588862399	16.7242789605417
WP_003034371	-0.0164093272206515	-0.0182857457108952	0.0966217254228009	0.0463264331635342	0.867540946229384	0.697696258238165	0.944413702347225	0.816282796395434	14.1892374662907	17.9794896789239
WP_003034372	0.00484133494160602	-0.00103586517591929	0.0666532203748207	0.0671098441236842	0.942938381469756	0.987870317714171	0.969843790795877	0.993452636117429	17.1263358101144	16.4670612111346
WP_003034373	-0.238478067750565	-0.241119063983734	0.143591874991523	0.13876252761726	0.117313056504113	0.102185275334804	0.287481446158431	0.207327086664829	15.1419226023571	15.431526862056
WP_003034374	NA	0.233602669845454	NA	0.169205485138946	NA	0.23603969389798	NA	0.382159504406254	NA	4.21934450438662
WP_003034387	-0.0180456062193216	-0.0318528725002512	0.0873948507860255	0.0792607556010543	0.839993322283052	0.694899214239112	0.935656897448154	0.815496388549408	11.598579908139	11.9020566448201
WP_003034389	0.139386572609333	0.150401276940777	0.229971688436892	0.139685544580343	0.553894187115363	0.295659574923033	0.767195054203267	0.450720167206037	14.3798126657111	18.2193445043866
WP_003034398	-0.0889852332130506	-0.0846136371886513	0.108008597134732	0.0945589302276367	0.421972335707285	0.383121011064604	0.648964350777411	0.54207033343567	16.2059737814712	17.3588287706854
WP_003034424	0.342754247915187	0.337371571626295	0.156699816270823	0.153966983968052	0.0464839695675739	0.0458874986167959	0.157536857349073	0.111200374617808	13.7733171329978	13.9715983912851
WP_003034440	-0.122048039362034	-0.0583589072404698	0.193097105066758	0.110141358243954	0.538115117977625	0.603336550072372	0.752821024523277	0.749660696767665	13.2367148539113	16.3448068120006
WP_003034442	-0.529070239043083	-0.539124675274653	0.242607713115725	0.261462062524886	0.0483377440985565	0.0638110978303378	0.160885327372807	0.145225257131114	12.8895652270646	10.9298784678053
WP_003034447	-0.489234989167534	-0.427376873214138	0.232049530837595	0.166817764072238	0.051766088562692	0.0205661421988709	0.166818464587866	0.0594721947091059	15.4026348985241	16.4596284905847
WP_003034461	-0.227183882800385	-0.219347203290565	0.0795935426562974	0.073415364614236	0.0113680229332369	0.00852235074094843	0.0581437870209136	0.0296039552053998	16.2070927335715	16.3919718861186
WP_003034470	-0.117289468569596	-0.11008260067566	0.112164230460102	0.0535184253133749	0.313243121556067	0.0549373665347805	0.539823926638354	0.127618478782658	14.1455285278849	17.4771033056641
WP_003034542	-0.104120458129246	-0.104710176848251	0.0487600103422016	0.0438165911654696	0.0486611825889996	0.0283096635851627	0.161479817222424	0.0759890969917525	15.8812890623777	17.560927401302
WP_003034549	-0.824529214247911	-0.824528267207982	0.178075921677248	0.179702298064517	0.000397407421862069	0.000424793690782146	0.00461572161850216	0.00252179111670671	13.8895652270646	13.9599331114607
WP_003034554	0.0208565926391193	0.0223671330155418	0.117261244849072	0.0651201273574667	0.861317730220888	0.73527041614254	0.942473295714721	0.844394479950799	14.3394908078968	17.7748961852186
WP_003034557	-0.272496668342648	-0.274022703081007	0.155147770762651	0.0876659571118014	0.100310223633229	0.0060418584900109	0.260909131530927	0.0228247987400412	14.3672483556834	17.3439571101178
WP_003034563	0.155964624284453	0.161411829172957	0.0777185224679228	0.0656048217336468	0.0620633264462279	0.0243918798266225	0.191691437638626	0.0674081013927843	15.9210226445332	17.727340043115
WP_003034577	0.459568722888408	0.439362807777054	0.165473168992182	0.0872512186150135	0.0146643905900259	8.95633086276533e-05	0.0692830318130462	0.000810403486130863	14.2083064537583	17.7498587737896
WP_003034620	0.00506434261233686	0.00170376342224983	0.0829557879834561	0.059407724627793	0.952118325269204	0.977434544557142	0.972505171717691	0.989245702116919	15.1537145551847	18.0879003378637
WP_003034657	-0.356707947823823	-0.356709897135394	0.10757039427379	0.124210624018497	0.0108129071224082	0.022302248180234	0.0568697709504017	0.0626798471262021	7.8895652270646	7.47596687834811
WP_003034763	-1.71571314186607	-1.3820487524492	0.740793094197764	0.42126973309678	0.0541303117617415	0.00714482434426868	0.171782891444485	0.0256117984481453	6.91877315925897	11.2193445043866
WP_003034767	-0.118379892183694	-0.118378864301928	0.268764087627803	0.273985019823207	0.665189168119233	0.671333757135967	0.828126398139713	0.799614092894432	16.8895652270646	16.366952407544
WP_003034781	0.23090080376478	0.233719499265114	0.0924116943317481	0.0929271332158211	0.0225939700548653	0.0217417921475275	0.0929604302995378	0.0620340569169164	17.6403153356495	17.7952096709182
WP_003034797	0.309467215223522	0.299260850565554	0.127671533588967	0.0968654083378953	0.0291147931526281	0.0065769227045324	0.111556681667286	0.0243541494207438	14.3440788091811	17.2193445043866
WP_003034807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003034818	-0.0202861735559646	-0.0110184531057337	0.327603539261883	0.232634741649156	0.951430338810658	0.962744063833342	0.972505171717691	0.984148955771778	15.2149877681434	18.0284117601938
WP_003034834	0.0388872778962302	0.0300031773929406	0.157043078948728	0.0777017379642433	0.807999407816862	0.704019435302111	0.921185418932312	0.821966499905274	14.0889494483156	17.6270738956191
WP_003034837	0.219319199934567	0.231917107657671	0.176499984240188	0.0990980624903684	0.233935538082704	0.0310906033088472	0.456588428340926	0.0811247835175035	14.3512880635209	17.853220878494
WP_003034840	-0.274971757628558	-0.211735769325598	0.254853109892732	0.1239876136353	0.298780978797927	0.105685036391089	0.524277807313348	0.212126316334171	14.0560411074773	17.1889820860074
WP_003034895	0.259117225844322	0.259117225844309	0.102084409971199	0.115427903664175	0.0392767680817046	0.0585176663691212	0.138587330414875	0.13426752896964	6.8895652270646	7.21934450438662
WP_003034932	0.0507459225085792	0.0476489247876708	0.0800943315876532	0.0754348125645619	0.534817568066139	0.535865754149383	0.750090048294019	0.688807829415744	16.9419953406283	17.3074644101822
WP_003034965	-0.176948623787486	-0.163016597636767	0.225064797484917	0.0776547971943222	0.444895335601372	0.052003471178185	0.666745025800444	0.122322630318498	13.9485384465274	16.0113606781137
WP_003034978	-0.066931972330965	-0.0649699237027548	0.376128003960821	0.141463207306772	0.861327612854979	0.651472076207611	0.942473295714721	0.787663436966529	13.9106416878139	18.2193445043866
WP_003034992	0.0488032323843627	0.0488032885552341	0.0392234557632187	0.0486278740000453	0.229468762396797	0.33097200639077	0.450453644493712	0.487977123745656	17.8895652270646	15.5074282936671
WP_003035017	-0.320798925927747	-0.323154484838346	0.0710236434314592	0.0607652107688789	0.000349065643140368	5.11969158876312e-05	0.00432453546779456	0.000508344598459489	16.0402014946876	17.5262885233588
WP_003035026	-0.542417417431255	-0.542316471600255	0.117486161163437	0.045676328499472	0.000396173658684718	5.17281911139144e-10	0.00461572161850216	5.80390304298119e-08	14.0454276829975	18.2193445043866
WP_003035065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003035078	0.0226131587222041	0.0226127918387527	0.0695596748245083	0.073252492993061	0.748883984353687	0.761171652505937	0.889104371237094	0.856928876342557	17.8895652270646	17.6237454023988
WP_003035085	-0.173430897406301	-0.181125128455589	0.0994617080750036	0.073118712011932	0.101178399244064	0.0239378342220317	0.26152574396536	0.0663451450814738	15.3668709069549	17.1567123010156
WP_003035087	-0.766785043405751	-0.766785043405763	0.196364376468494	0.190259132604194	0.00107784716392174	0.000768783633215869	0.010271791348485	0.00418725842945731	17.5867472089621	18.2193445043866
WP_003035102	-0.0270671069471433	0.0134609959716392	0.22857491767538	0.188620174539809	0.907355457879469	0.943997482435917	0.95737006694987	0.974392985550228	14.5618624130811	15.8863868753093
WP_003035107	0.166482675404082	0.165750660015083	0.0957036896681522	0.0588760010768952	0.102998428203164	0.0114531614465639	0.264615777526561	0.0377954327736609	14.5775059438001	18.0064278183013
WP_003035111	0.238227354927193	0.241719972211205	0.100898927501699	0.0703753059962482	0.0322826342019023	0.00292047965501301	0.119983790450404	0.0129007014682071	14.8972190836735	18.1840792729431
WP_003035113	0.222774367167928	0.222773895943668	0.0760308210458206	0.0802256082081399	0.00939512734986624	0.0131775872319393	0.0513508186034356	0.042731944723225	16.8895652270646	16.5131870359841
WP_003035125	0.0777133106514643	0.0871251198716028	0.0783662805538904	0.0524557225704537	0.337428976735631	0.114127840159074	0.5615422523287	0.224282982344613	14.6761155735272	17.9152908742683
WP_003035135	0.172786187830483	0.169704885888917	0.158412338114638	0.0570683854899941	0.293822666180343	0.00806006641510042	0.520846220653549	0.028528058415592	13.9870722927951	18.2193445043866
WP_003035141	-0.160648798635155	-0.180465993532149	0.137376884992043	0.0685802537659972	0.261474213350465	0.017947657691293	0.484611084229501	0.0532732061630442	14.2172555684278	16.2896536950067
WP_003035145	0.143802082991818	0.0641388997865468	0.408404050570028	0.251658056481032	0.730653733328964	0.802030585614313	0.879315873474629	0.884836103303107	12.4336490534024	16.2193445043866
WP_003035149	0.14522145412607	0.146500089099459	0.0807716885221968	0.083213841647174	0.0890874731757941	0.0962246478415979	0.240514606757894	0.198463336173296	17.8895652270646	17.0681552985228
WP_003035153	-0.900486755253078	-0.900490791891996	0.696764574549871	0.69379927581376	0.212669330131998	0.21065089673758	0.431924049357336	0.348599271592278	17.8895652270646	18.0590036478129
WP_003035158	-0.0400310509686708	-0.0400481347656256	0.128652318649953	0.075367438688093	0.760139937168941	0.601828584164092	0.891932424024366	0.74944691612887	14.4010932037284	17.5339485452139
WP_003035180	-0.0134737377105108	-0.0563862821578774	0.200093049223354	0.124864054193107	0.947486497161744	0.657939146012647	0.971892773077594	0.792068371058144	11.3328034824111	15.2193445043866
WP_003035182	-0.064390237164145	-0.061339651535973	0.0772776299217725	0.0587849108685035	0.417456333722246	0.31069741960876	0.6429058178181	0.467295582843202	15.3920508029523	17.8044348168197
WP_003035212	-0.0126412066332723	-0.0081114927682271	0.0405905770855627	0.0367062926431319	0.759516797319258	0.827620257873537	0.891932424024366	0.898715859678015	15.9062905908301	17.7993789149479
WP_003035232	-0.0746033099368037	-0.0675052941960009	0.133940401027643	0.0575974271869437	0.58629454222047	0.256632138141872	0.790682972293532	0.40842731772366	14.0571508636382	17.8068261841312
WP_003035266	0.230347285992976	0.219479068825381	0.150307258459488	0.145692981010537	0.143424516564914	0.152473271428894	0.323067345393695	0.278941338458711	17.3533988948293	15.1828179076688
WP_003035267	-0.146279340195365	-0.148862231843101	0.102078861524736	0.0571497072345037	0.173239045393283	0.0187677946927988	0.373459098492636	0.0551242556160215	14.3799372581668	16.5710536156013
WP_003035279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003035357	-0.371993036395946	-0.370841493193986	0.0749918812249096	0.0464159783235605	0.000187230301084868	4.20921310077027e-07	0.00271119202220296	1.48843129532658e-05	14.5422606705791	16.6959599414419
