key	logFC_sage	logFC_maxquant	t_sage	t_maxquant	adjP_sage	adjP_maxquant	sig_sage	sig_maxquant
WP_003041398	0.230114699974274	0.104363555106364	2.35605389168089	0.739908307148777	0.247673654886055	0.770653467554954	FALSE	FALSE
WP_011733710	0.26172839316496	0.524776845579978	2.36133128453693	2.46274173840841	0.247673654886055	0.30481145861351	FALSE	FALSE
WP_003039053	0.286451146107062	0.199312180889278	2.3709539768204	1.1790245442943	0.248508853283339	0.623513987293523	FALSE	FALSE
WP_003026086	-0.320151736987438	-0.250782956822758	-2.46286060014239	-1.82554106039161	0.248508853283339	0.43159167190303	FALSE	FALSE
WP_003017534	-1.81064306874235	-2.62256777478033	-2.3532835285117	-2.68493873048009	0.249940716007609	0.30481145861351	FALSE	FALSE
WP_003041399	0.339050785444776	-0.108659261180122	2.33861538029908	-0.567155036424622	0.252457525132262	0.83868623753541	FALSE	FALSE
WP_003033335	0.273418646828051	-0.0987411549137307	2.35816800289264	-0.506335006244582	0.253472405421206	0.851231302126894	FALSE	FALSE
WP_003040215	0.710685417599684	0.392780416664013	2.31256392019523	1.75805852365176	0.253827220417176	0.462791098805064	FALSE	FALSE
WP_011733672	-0.226042609310771	-0.210267513281577	-2.29388747409116	-1.55878968602507	0.259132101421112	0.510898352434563	FALSE	FALSE
WP_011733610	0.231677881231423	0.130618361789294	2.30536435660369	1.10732690020774	0.259132101421112	0.649520165143539	FALSE	FALSE
WP_003039515	0.298861176231351	0.0120945530056264	2.37184716067622	0.0851133648903753	0.259132101421112	0.967255688472578	FALSE	FALSE
WP_003038819	0.499351375940413	0.0598528050207776	2.27576300547342	0.4964417298405	0.268488147667422	0.85348885958659	FALSE	FALSE
WP_003026299	-0.36628159456718	0.020241392213272	-2.23757350044015	0.134894169019038	0.275403706198872	0.957002222990723	FALSE	FALSE
WP_003037763	-0.231015401575443	-0.304922093974857	-2.22279528462228	-1.79898538865007	0.279160507623614	0.43159167190303	FALSE	FALSE
WP_003033564	0.225336285634825	0.0497319027463663	2.21148879066471	0.383896268630659	0.281891103096559	0.878994000856524	FALSE	FALSE
WP_003021312	0.245623095884978	0.23253170421924	2.21072335666123	1.76971748191498	0.281891103096559	0.440771057081781	FALSE	FALSE
WP_003021606	-0.271384098674158	-0.281663125622697	-2.21872019155837	-2.41841924799864	0.282614750352122	0.308402436824747	FALSE	FALSE
WP_003013731	-0.219433761617046	-0.115210760100881	-2.27284109098525	-0.615215726854679	0.282957715342584	0.818773283852684	FALSE	FALSE
WP_003034218	0.266004967074521	0.162015224093833	2.19641087958437	1.3505504960493	0.282957715342584	0.576044161381132	FALSE	FALSE
WP_003033337	0.237740196017437	0.0401095465233256	2.1889552573338	0.363751646651283	0.282957715342584	0.884709918066712	FALSE	FALSE
WP_003021588	-0.378765120511538	-0.43082192872919	-2.22022176110515	-2.11183704593946	0.282957715342584	0.378086202337035	FALSE	FALSE
WP_003038424	-0.526088287245845	-0.782592160418163	-2.28010051835813	-1.71708122064534	0.282957715342584	0.468344072257358	FALSE	FALSE
WP_003040230	0.313435545137425	0.634991558159146	2.25852329436251	3.79248651203087	0.282957715342584	0.224427778165812	FALSE	FALSE
WP_003033853	-0.222929206754797	-0.346637355682136	-2.18283943308171	-1.98821962738994	0.282957715342584	0.39414576882321	FALSE	FALSE
WP_003016724	-0.454563601735423	0.10294222380594	-2.25771690885883	0.293107621340535	0.282957715342584	0.915422802505638	FALSE	FALSE
WP_003041540	-0.220101215981365	-0.0357278297039192	-2.17226511386922	-0.258091272759976	0.285253998590091	0.919176369595702	FALSE	FALSE
WP_003040369	0.189007421649301	0.193225942284411	2.1669398363722	1.25633471613723	0.286402365445762	0.598253599935292	FALSE	FALSE
WP_003038662	-0.226428248570931	-0.123635241116645	-2.14836244210945	-1.08838154534752	0.292866698063836	0.656136290595135	FALSE	FALSE
WP_003034577	0.347237981554761	0.573265481722726	2.13627659015822	2.94486978945966	0.295306660957566	0.268838451520097	FALSE	FALSE
WP_003018461	0.284358399865079	0.368617658020544	2.16780807314181	1.6103641103969	0.295306660957566	0.488264420325285	FALSE	FALSE
WP_003015976	-0.306073516107831	-0.383772876861914	-2.13500747982705	-2.31360431241499	0.295306660957566	0.321999431787728	FALSE	FALSE
WP_003032840	-0.270432226276707	-0.306354851432561	-2.14157307704304	-2.27893132888721	0.298682605431509	0.332550052990203	FALSE	FALSE
WP_003034128	0.291878267573279	0.14820472955354	2.11247612091803	0.977113288351887	0.299369031707257	0.689290995561641	FALSE	FALSE
WP_003041126	0.198702772873728	0.348405473334735	2.13813544975807	2.47725580867376	0.299369031707257	0.30481145861351	FALSE	FALSE
WP_003040112	0.325021763119752	0.183287464951685	2.10644728020967	1.67461301680326	0.299788620048901	0.468344072257358	FALSE	FALSE
WP_003038377	-0.324126336685811	-0.563165156470072	-2.10197629504791	-1.46987323137806	0.299788620048901	0.540444389977758	FALSE	FALSE
WP_003024794	-0.262081130845497	-0.424051902505281	-2.15761272244934	-2.86202413568455	0.299788620048901	0.293366800935602	FALSE	FALSE
WP_003039049	0.242261818228665	0.289796039196462	2.09475720592592	1.31709092501085	0.299788620048901	0.58227937420391	FALSE	FALSE
WP_003040261	-0.307262778823424	-0.239517346057355	-2.09409387828434	-1.22226610504784	0.299788620048901	0.603355364728541	FALSE	FALSE
WP_003039908	0.190009715980982	0.132657764913218	2.08908767011078	1.00508712309747	0.300393200625098	0.683227556859786	FALSE	FALSE
WP_003017327	-0.319870012528587	-0.898410020899984	-2.11302967055349	-2.53635415368389	0.300393200625098	0.308593980452609	FALSE	FALSE
WP_003033755	-0.42083891743431	-0.432313342525606	-2.18540713106649	-2.1188982878212	0.300393200625098	0.371742643152831	FALSE	FALSE
WP_003040822	0.284477122232978	-0.0487354879376238	2.07808868608576	-0.349704789043259	0.300393200625098	0.888540146832245	FALSE	FALSE
WP_003040814	-0.218251766731409	-0.174446106649708	-2.07757511523888	-1.2999603610822	0.300393200625098	0.587405246057366	FALSE	FALSE
WP_003016495	-0.192826123086461	-0.126744100634219	-2.07689610830665	-0.732422613958958	0.300393200625098	0.772780297749954	FALSE	FALSE
WP_003038617	-0.214844654724956	-0.101620214188963	-2.06827189784815	-0.729870512736417	0.303066857556745	0.771582580998612	FALSE	FALSE
WP_003035703	0.212159819271165	0.205386046144877	2.06139380540211	1.49562607930523	0.304441322880466	0.524840520023604	FALSE	FALSE
WP_003039746	0.461910134076087	0.285286344835954	2.0582932338613	1.15096237894288	0.304441322880466	0.630958624821427	FALSE	FALSE
WP_003040378	0.292750829563793	0.165887730445524	2.03342380750414	0.8537892308713	0.310383020651059	0.714111227817829	FALSE	FALSE
WP_003039974	-0.347364906375337	-0.1909352768903	-2.0929989894758	-0.908656835960488	0.310383020651059	0.707302881680401	FALSE	FALSE
WP_003039904	0.190690585294411	0.216296074713219	2.02921916598391	1.40140454343142	0.310383020651059	0.558574891872412	FALSE	FALSE
WP_003039327	-0.221865648253483	-0.279395330869532	-2.02486024330774	-1.69819268841297	0.311417624668801	0.468344072257358	FALSE	FALSE
WP_003024407	-0.171930119608286	-0.73052392550942	-2.00974545439845	-3.82009641625489	0.316983232459494	0.209941613540143	FALSE	FALSE
WP_003041055	-0.401101386244221	0.169690519239023	-2.00046556473097	1.02355170868947	0.318767904643899	0.684907395957128	FALSE	FALSE
WP_003014561	-0.258838462601734	-0.316086138349544	-2.03029842557901	-1.99065662111225	0.318767904643899	0.413926823288121	FALSE	FALSE
WP_003040166	-0.186465907551294	-0.280489884802796	-2.00185261729829	-1.941767809346	0.320022934944215	0.413926823288121	FALSE	FALSE
WP_003029937	0.388799228860056	0.279947168888279	1.99226075434476	1.34837711288905	0.320022934944215	0.576044161381132	FALSE	FALSE
WP_003040829	0.272106176446134	0.165255795507349	2.02968364635012	1.12394901418274	0.320825800563396	0.64117456836334	FALSE	FALSE
WP_003038404	0.298232134798855	0.0683913354522926	1.98184240261828	0.56924017727324	0.322795174943583	0.83868623753541	FALSE	FALSE
WP_003038504	0.538700259967911	0.391638818061049	1.97833733723875	1.71198997072882	0.327804450569173	0.462791098805064	FALSE	FALSE
WP_003034246	-1.11798233060602	-0.523366354005145	-1.98452788960473	-1.98326091757844	0.327804450569173	0.409941688893946	FALSE	FALSE
WP_003038296	-0.222263578136448	-0.178989124852652	-1.96571797801859	-1.41997034082758	0.328728117671285	0.553670953622328	FALSE	FALSE
WP_003015034	0.305655910623772	0.143352037114649	1.96170890201015	0.530274042657569	0.328728117671285	0.850554306340079	FALSE	FALSE
WP_003021790	0.24548150524853	0.0499753510323309	1.95194191984765	0.314349163396159	0.328830849020486	0.905917756881618	FALSE	FALSE
WP_003018097	-0.2024861524848	-0.230612056868843	-1.9473364803242	-2.09430529222778	0.329747717086184	0.375357880854962	FALSE	FALSE
WP_003035153	-0.781643162115867	-1.141490761656	-2.05252188725518	-2.4842890652934	0.329747717086184	0.308593980452609	FALSE	FALSE
WP_003036879	0.201076272480168	0.11705585071942	1.95932959192944	0.718199636118737	0.329833470698601	0.772780297749954	FALSE	FALSE
WP_003041231	-0.205827611197028	-0.137612642328921	-1.92375151517415	-0.830341635849475	0.342320079887599	0.727105772940408	FALSE	FALSE
WP_003039743	0.190166997384282	0.124914488726698	1.94999665245107	1.13333982520313	0.342403793997627	0.634591556768441	FALSE	FALSE
WP_003033135	0.179243311000032	0.0511943928820923	1.90086466547046	0.158605471382886	0.343239618419008	0.952334049765466	FALSE	FALSE
WP_003041490	-0.187977334380271	-0.220071590594661	-1.89800323931249	-1.83698266653139	0.343657410398048	0.425121862349755	FALSE	FALSE
WP_003027193	-0.387618444086335	-0.654780447973619	-1.89471866375218	-2.67364807831479	0.344280229027972	0.300136817757462	FALSE	FALSE
WP_003032762	-0.260013588575296	0.0507917578000762	-1.88970031752952	0.38432128033081	0.344868792412746	0.878994000856524	FALSE	FALSE
WP_003014812	-0.268153447261391	-0.114011556612235	-1.897580552758	-0.561362879241798	0.344868792412746	0.83868623753541	FALSE	FALSE
WP_003040596	-0.178318502075964	-0.225069435257476	-1.8850552683393	-1.41457771354116	0.344868792412746	0.554063375117636	FALSE	FALSE
WP_003040540	-0.211801710033153	-0.75899800975962	-1.88367371764399	-3.82342411592684	0.344868792412746	0.204725225202907	FALSE	FALSE
WP_003038804	0.229629951769737	0.367619330407797	1.86635066754241	2.19164159684686	0.352137515705905	0.354524136839794	FALSE	FALSE
WP_003039882	-0.246577478938756	-0.472798194009315	-1.88021193964026	-1.99606409074592	0.352137515705905	0.39414576882321	FALSE	FALSE
WP_003039917	0.234109837409615	0.267774996424332	1.86087242009725	2.24697011260753	0.352137515705905	0.348387669062177	FALSE	FALSE
WP_003017689	0.226267049284318	0.266734836820183	1.94702186125283	1.87213303755981	0.353751798551241	0.43159167190303	FALSE	FALSE
WP_003034447	0.608584653040826	-0.701257852800515	1.8513879408688	-1.79146282584613	0.353751798551241	0.433551286477214	FALSE	FALSE
WP_003033724	-0.209591551605732	-0.251514363381804	-1.85029205686516	-1.82601744950718	0.353751798551241	0.43159167190303	FALSE	FALSE
WP_011733728	-0.247200035240374	-0.131257870239474	-1.84932479615146	-0.811169068023585	0.353751798551241	0.73498039549731	FALSE	FALSE
WP_003039390	0.245040551876244	0.0638874670018696	1.85753095504072	0.313033626664951	0.353751798551241	0.905423868749826	FALSE	FALSE
WP_003039032	-0.192771414217137	0.00976631896656374	-1.88360183150412	0.0755402430883414	0.353751798551241	0.968348417092843	FALSE	FALSE
WP_003040773	0.389086004582604	0.480257580717968	1.84419437298546	2.39795934901971	0.353751798551241	0.308402436824747	FALSE	FALSE
WP_003040524	0.183434512189388	1.199855596234	1.85318080036703	2.68051403439394	0.354117313475139	0.30481145861351	FALSE	FALSE
WP_003035603	0.18270799584555	0.167061392880389	1.82458089088851	1.0130002055533	0.360658707268063	0.683227556859786	FALSE	FALSE
WP_004339068	0.229327093748993	0.246610451798952	1.82014336973897	1.70712454052131	0.36103032165672	0.462791098805064	FALSE	FALSE
WP_003038514	0.236628160671208	0.114767318311123	1.84016186220027	0.888226894634066	0.36103032165672	0.707302881680401	FALSE	FALSE
WP_003039482	0.520489709387138	-0.0708459394865359	1.93028167147408	-0.26068373053899	0.36103032165672	0.919176369595702	FALSE	FALSE
WP_003043247	-0.180014832134862	-0.23647813955759	-1.80788400011367	-1.94287573388382	0.361565781562559	0.406186770043165	FALSE	FALSE
WP_003040604	0.218859559556078	0.349062772460092	1.80364883813427	1.89196353846125	0.363421880721938	0.413926823288121	FALSE	FALSE
WP_003039896	-0.230019497996074	-0.141655576605999	-1.81309073319551	-0.43563801837375	0.363421880721938	0.873635271131623	FALSE	FALSE
WP_003019409	-0.224837342670642	-0.519702092376553	-1.79293344940452	-3.85287868750777	0.364715299448386	0.226101692645556	FALSE	FALSE
WP_003039703	-0.232780339510936	-0.297315753460182	-1.82452203342864	-2.42312236504197	0.364715299448386	0.308593980452609	FALSE	FALSE
WP_003039170	-0.205482322941491	-0.206775728128462	-1.78553811812599	-1.79960406772401	0.364715299448386	0.433742747854235	FALSE	FALSE
WP_003038333	-0.333392092756679	-0.454108009479136	-1.78889424097997	-3.23557278336802	0.364715299448386	0.24333884772877	FALSE	FALSE
WP_003039877	0.203913146325053	0.351905041210477	1.78439846991186	1.81950619561292	0.364715299448386	0.430599846736725	FALSE	FALSE
WP_011733616	-0.235687005402347	-0.145842074439115	-1.79042665041887	-1.08526304878154	0.364715299448386	0.656136290595135	FALSE	FALSE
WP_003038674	0.234387863496419	0.187468662829472	1.7836379034627	0.290928005023813	0.364715299448386	0.915422802505638	FALSE	FALSE
WP_003037729	0.233567727172245	0.193076504510776	1.82602780149	1.17132581845875	0.367917897733842	0.623513987293523	FALSE	FALSE
WP_003034294	0.428019035492883	-0.108622957681806	1.78163902206035	-0.406957468023786	0.370658867232438	0.876103708883256	FALSE	FALSE
WP_003038355	0.177849330098628	-0.240220152151511	1.76631080281045	-0.924112749236896	0.370693924581964	0.70321089202286	FALSE	FALSE
WP_003038361	0.278174024628942	0.325238535413437	1.76218942860203	2.08289400460068	0.371895661388317	0.377816640374428	FALSE	FALSE
WP_003035149	0.238229508688493	0.129580094388392	1.76555722852845	0.717766072190562	0.373507223973412	0.772780297749954	FALSE	FALSE
WP_003035420	-0.412137249031557	-0.3745558159613	-1.74813148138225	-2.4774070277004	0.375578584035644	0.30481145861351	FALSE	FALSE
WP_003032611	0.241552290383019	0.0334607243307801	1.74252231924487	0.155038342149696	0.376586081163792	0.952334049765466	FALSE	FALSE
WP_003038438	-0.471718241751218	-0.948868487634456	-1.76300826840006	-4.07013607005148	0.380752484939152	0.224427778165812	FALSE	FALSE
WP_003040172	-0.173245535145043	-0.130331330210406	-1.7229629627977	-1.17616806699543	0.383736478334138	0.623513987293523	FALSE	FALSE
WP_003027204	-0.266279353893862	-0.395187054496892	-1.71463990854614	-2.05747001253782	0.38481448180943	0.380971589745298	FALSE	FALSE
WP_003033484	-0.187567239402158	-0.283919667690594	-1.71266667971903	-1.57550562917578	0.38481448180943	0.510898352434563	FALSE	FALSE
WP_003033129	-0.259708616818743	-0.186202247679432	-1.71220017512148	-1.33115609321578	0.38481448180943	0.58227937420391	FALSE	FALSE
WP_003041536	0.176456109233416	0.223807077953036	1.71101021025231	1.99207044792256	0.38481448180943	0.393768923524125	FALSE	FALSE
WP_003039159	-0.449948378644399	-0.454663998122092	-1.70799685000597	-2.61644278808519	0.38481448180943	0.305166329269001	FALSE	FALSE
WP_003018337	0.166192425059761	-0.00827100658936676	1.70651893927969	-0.0795142138130897	0.385766834508569	0.968348417092843	FALSE	FALSE
WP_011733727	0.304611745217993	0.213498327666306	1.71123182929099	1.00793134855236	0.385766834508569	0.683884692493491	FALSE	FALSE
WP_011733635	-1.1389890090755	-2.84971461766949	-1.72650983929472	-1.80721723185158	0.387396017473474	0.465184447982297	FALSE	FALSE
WP_003033374	-0.151309177670804	-0.13815083251769	-1.68650986584603	-0.927358583838234	0.392021471327882	0.70321089202286	FALSE	FALSE
WP_003038961	-0.142889594651521	-0.13006660466448	-1.68585944657507	-1.13339867074435	0.392021471327882	0.634591556768441	FALSE	FALSE
WP_003040233	0.16644809550277	0.0502818783332911	1.7071079356843	0.36739543151335	0.392541518283407	0.884709918066712	FALSE	FALSE
WP_003038516	0.66803940590073	0.487246738995225	1.72492813003677	3.18586474502002	0.392541518283407	0.24333884772877	FALSE	FALSE
WP_003038479	0.234436312556065	0.0492878733480695	1.71038609157825	0.267649847390548	0.392541518283407	0.91693591097378	FALSE	FALSE
WP_003021600	-0.370277817091198	-0.203375050152199	-1.67368410386951	-1.04757940237825	0.392541518283407	0.678980488115183	FALSE	FALSE
WP_003040469	0.225379854643976	0.176850730247216	1.67300660198972	0.201856798801534	0.392541518283407	0.936873418877766	FALSE	FALSE
WP_003021745	-0.220947885324794	-0.352198841901152	-1.67147152413927	-2.06823771851948	0.392541518283407	0.37843062758522	FALSE	FALSE
WP_011733668	-0.589788236344239	-0.258523511276308	-1.65164453069559	-0.635634522686688	0.400328815198502	0.808776889664603	FALSE	FALSE
WP_003039122	-0.269384962903879	-0.641249518437105	-1.69746005065654	-2.35246688723219	0.400328815198502	0.358496688920098	FALSE	FALSE
WP_003039983	0.279246993408683	0.401111762080061	1.64827664421976	0.994626510826476	0.400328815198502	0.685659782478679	FALSE	FALSE
WP_003040711	0.22579605292698	0.108027942860406	1.6534837347555	0.608923986190675	0.400328815198502	0.820839591743229	FALSE	FALSE
WP_011733659	0.294418585912983	-0.140278987813027	1.64820282720918	-0.392864796531907	0.402887765741577	0.876103708883256	FALSE	FALSE
WP_003034258	0.199195719289695	-0.0158728012375099	1.63066895716309	-0.119798356803897	0.407317307577296	0.961641638051192	FALSE	FALSE
WP_003038864	0.352870801177934	0.369460976648651	1.63277875671363	1.22903329145162	0.407317307577296	0.60329409624511	FALSE	FALSE
WP_003035141	-0.156547974169415	-0.210902333222267	-1.61892156420004	-1.27459898254733	0.412535361102382	0.598253599935292	FALSE	FALSE
WP_003033493	-0.271849100315235	-0.066987018833482	-1.61561818250772	-0.239799981767077	0.413022768645672	0.921632842972296	FALSE	FALSE
WP_003040134	0.166218605384747	0.320281609104091	1.64978488955152	2.30576491332133	0.413022768645672	0.328610001748991	FALSE	FALSE
WP_003019812	0.17130251282871	0.181489143491313	1.64849604913917	1.29456247736043	0.413022768645672	0.58836638814103	FALSE	FALSE
WP_003036556	-1.76872065129808	-0.21836360565142	-1.61562541941091	-0.599663400561062	0.413022768645672	0.826415191700802	FALSE	FALSE
WP_003041209	0.333360060917179	0.297606980512534	1.61229447082871	1.26537142807669	0.413022768645672	0.598253599935292	FALSE	FALSE
WP_003040839	0.325901551586611	-1.4147420453717	1.60752120395867	-2.05236206918288	0.413022768645672	0.394406849007444	FALSE	FALSE
WP_003038650	0.164206289487039	0.0518285879231001	1.60350623142338	0.392974571371218	0.413942770492479	0.876103708883256	FALSE	FALSE
WP_003040775	0.194979096607899	0.116757603939298	1.59305915787183	0.646732556850398	0.419000569130044	0.807211750777231	FALSE	FALSE
WP_003038767	-0.186172743710173	-0.169375586835156	-1.65660589854873	-1.35448604397651	0.420471129238299	0.576044161381132	FALSE	FALSE
WP_003041582	-0.193073285752541	-0.219879356736406	-1.64634389720448	-1.215749227076	0.420471129238299	0.607729177804778	FALSE	FALSE
WP_011733726	0.225822151787894	0.197190387301564	1.58571714458445	1.20145964013371	0.420471129238299	0.623208785780324	FALSE	FALSE
WP_003034620	0.335600066211232	0.00231680829868118	1.5892133419145	0.0131654622373533	0.420676557498617	0.991910615198195	FALSE	FALSE
WP_003038592	-0.241655012315986	-0.317502528447738	-1.5863982296829	-2.52880919199515	0.424754438376388	0.30481145861351	FALSE	FALSE
WP_003034440	-0.312134478766706	-0.17924284153548	-1.57356554888267	-0.973261735037196	0.424754438376388	0.697197230054363	FALSE	FALSE
WP_003039000	-0.222163517261257	-0.0869606761809346	-1.58803688932271	-0.521721721144874	0.425874278824331	0.850554306340079	FALSE	FALSE
WP_003038926	0.495347260347931	0.376023265884435	1.61430285858122	1.52092210567098	0.428435222974669	0.520969574947979	FALSE	FALSE
WP_003041240	0.147004165689078	0.0762482620160675	1.58778791516588	0.560782002943618	0.428435222974669	0.839618739919425	FALSE	FALSE
WP_003040388	0.160610574066465	0.0414483794244422	1.57201151049303	0.356398945256219	0.428435222974669	0.887819576531984	FALSE	FALSE
WP_003016773	-0.147130243878985	-0.269278957403546	-1.55939410799183	-1.84853141956994	0.428435222974669	0.424736267425366	FALSE	FALSE
WP_003038275	-0.624614532091816	-0.191771312103599	-1.55746379154697	-0.288723512825397	0.428649273496973	0.91693591097378	FALSE	FALSE
WP_003040474	0.763332671321111	0.353752508133359	1.56090149769042	0.860143276009997	0.431199436040033	0.714111227817829	FALSE	FALSE
WP_003040969	0.196889879577003	0.220062457486119	1.57656242299481	1.08570055887535	0.435712224895103	0.656136290595135	FALSE	FALSE
WP_003039888	-0.144427667094098	-0.223606847436455	-1.54169759947923	-1.37229113334924	0.435712224895103	0.567469975459196	FALSE	FALSE
WP_003018671	-0.271771238741841	-0.0156170797805227	-1.55998018421798	-0.0661177982798962	0.435712224895103	0.969015341118656	FALSE	FALSE
WP_003033415	0.301628160312699	-0.00950136769432773	1.53354513968246	-0.0694983005194951	0.435791000050718	0.968348417092843	FALSE	FALSE
WP_003038450	0.168512071031401	0.256296826218711	1.55416746667844	1.32181445915541	0.435791000050718	0.582878086916881	FALSE	FALSE
WP_003038726	-0.418531994909897	-0.331506336424393	-1.53797494986619	-0.681610907785909	0.441111667481113	0.785840377323471	FALSE	FALSE
WP_003039354	0.181553966058374	0.169819775293501	1.51914800906812	1.46965853373893	0.444040416810902	0.535527872375021	FALSE	FALSE
WP_003016126	-0.156270864961521	-0.19717975101927	-1.51387132120803	-1.64756288484751	0.444040416810902	0.47103475446692	FALSE	FALSE
WP_003038572	-0.144786227924106	-0.0859638730466289	-1.51133545829244	-0.504069561638914	0.444040416810902	0.851231302126894	FALSE	FALSE
WP_003038273	-0.195926666696469	0.059579712616007	-1.50980517490287	0.374707849049911	0.444040416810902	0.884485919957479	FALSE	FALSE
WP_003019684	-0.162680729759635	-0.178317401236905	-1.53645607710797	-1.42956710480916	0.444040416810902	0.550803925089079	FALSE	FALSE
WP_003039694	-0.242024982666332	-0.0898747126168654	-1.55247653348834	-0.59682626406149	0.444040416810902	0.826415191700802	FALSE	FALSE
WP_003038551	0.21346028564917	0.169282234115533	1.50439755570149	0.92933983891195	0.444040416810902	0.706198007754912	FALSE	FALSE
WP_003040943	0.227565575837412	-0.0614864176276251	1.50410612114462	-0.234047017899818	0.444040416810902	0.921698047411471	FALSE	FALSE
WP_003040058	-0.548123437492814	-0.573650089853456	-1.5039623481326	-2.64300583038874	0.444040416810902	0.30481145861351	FALSE	FALSE
WP_003020229	0.172456121347744	-0.0158592792029945	1.5005076909379	-0.113639661598733	0.445218159985212	0.961641638051192	FALSE	FALSE
WP_003040148	0.208452117275054	0.234146403805097	1.49679010592086	1.87555187261627	0.446560188841421	0.415620026397339	FALSE	FALSE
WP_003039424	-0.174194604889157	-0.187469619923364	-1.49193172127753	-1.53703080387237	0.448603747131147	0.520969574947979	FALSE	FALSE
WP_003033759	-0.373473705347433	-0.173098424434267	-1.49875661696424	-0.910262454637546	0.449618705227157	0.706198007754912	FALSE	FALSE
WP_003038268	0.238897219615407	0.291577726986146	1.47895551268014	1.75961742595898	0.453806132086753	0.445468926802573	FALSE	FALSE
WP_003040297	-0.275179872537331	-0.308191876246411	-1.48709024914013	-1.95518826431284	0.454429109020031	0.404300586697977	FALSE	FALSE
WP_003040622	-0.147968083807056	-0.069038752372865	-1.48087608871193	-0.524681351615102	0.454429109020031	0.850554306340079	FALSE	FALSE
WP_003038744	0.187405567673905	0.193295380043952	1.48263532182339	0.995757059600445	0.454429109020031	0.683884692493491	FALSE	FALSE
WP_003039136	-0.195192541153941	-0.243982581916282	-1.46123843399221	-2.11477960084308	0.460177970681838	0.375250057147767	FALSE	FALSE
WP_003014877	0.311374166026769	0.451340235338528	1.45241710020919	1.71178446169467	0.463816385912802	0.487164101231142	FALSE	FALSE
WP_003040395	0.532876464177279	0.365390500838228	1.45183666606719	1.50558787266664	0.463816385912802	0.520969574947979	FALSE	FALSE
WP_003038515	0.183630255212716	0.230958062038116	1.44679648819049	0.672937959424033	0.46503635592016	0.78969039158945	FALSE	FALSE
WP_003041095	-0.293332706494192	0.0110688422476066	-1.44397091206321	0.0523265362570004	0.46503635592016	0.971854988728178	FALSE	FALSE
WP_003025408	-0.24108888472219	-0.2772684987779	-1.44316401409213	-2.12532802892198	0.46503635592016	0.375357880854962	FALSE	FALSE
WP_003032778	0.263330281824721	1.23757677375324	1.4401603960562	1.9914448375546	0.465138115523378	0.409941688893946	FALSE	FALSE
WP_003017431	0.149653089350413	-0.0662662128000685	1.44782982713698	-0.2865283605877	0.465138115523378	0.91693591097378	FALSE	FALSE
WP_003026382	0.268753894671952	0.254241487566691	1.43760771705402	1.33398089698293	0.465772117840672	0.580893439470435	FALSE	FALSE
WP_003040816	-0.156931981208038	-0.110930763110044	-1.43595141365018	-0.931646240625274	0.467784486206669	0.70321089202286	FALSE	FALSE
WP_003033944	-0.266059621723006	-0.42701351272538	-1.43005673565736	-3.50424344137968	0.467784486206669	0.226700031583997	FALSE	FALSE
WP_003016111	-0.142977007490376	-0.265635712113344	-1.43249092041588	-2.32549939354829	0.468276629296923	0.325904400078319	FALSE	FALSE
WP_003038679	-0.231464022232481	-0.285629991324763	-1.42545739392071	-2.61265728466766	0.468475268278714	0.302113398152093	FALSE	FALSE
WP_003014123	-0.219417390455958	0.0118250318161972	-1.42462210209561	0.0539891645749427	0.468475268278714	0.971624670822003	FALSE	FALSE
WP_003039948	-0.244642386293386	0.123428265881091	-1.42483487342991	0.794224367057816	0.469049956732596	0.744581461452759	FALSE	FALSE
WP_003038655	0.225315144628603	0.250362921529328	1.4169352508775	1.66072277286377	0.471735437663268	0.468473605456245	FALSE	FALSE
WP_003041577	-0.187391791678065	-0.067697032409488	-1.41598257009195	-0.268440177820418	0.473379398344791	0.91693591097378	FALSE	FALSE
WP_003034818	-0.921875354828501	-0.271622003365518	-1.40938125804118	-0.593413728191032	0.473902110984547	0.826415191700802	FALSE	FALSE
WP_003039002	0.159362171659482	-0.0627585556544402	1.4074750872111	-0.422337670601612	0.473902110984547	0.875840636535374	FALSE	FALSE
WP_003040064	-0.219033378642692	-0.243927452385986	-1.40400355170446	-1.39023023602437	0.475210172865621	0.561169895157135	FALSE	FALSE
WP_003021830	-0.16186968482299	-0.308280057009105	-1.40096342557034	-1.78700487908967	0.477269149783706	0.437267923675933	FALSE	FALSE
WP_003035267	-0.194566223126471	-0.22583256114634	-1.42931849565793	-1.49401063769769	0.478669605157867	0.535527872375021	FALSE	FALSE
WP_003022662	-0.662043759023152	-0.180606772439398	-1.40111591559643	-1.14507608604163	0.479081009313201	0.630958624821427	FALSE	FALSE
WP_003039676	0.162105943187556	0.0763672637303082	1.39296735989669	0.54459394949587	0.480867862654336	0.847068345345204	FALSE	FALSE
WP_003038527	-0.117342944417708	-0.0382643768389099	-1.39236543278942	-0.281077231023457	0.480867862654336	0.91693591097378	FALSE	FALSE
WP_003039076	-0.214623278064769	-0.0868713860519521	-1.38487642957827	-0.479433166225982	0.481708373585281	0.861496645413659	FALSE	FALSE
WP_011733664	-0.229620135677048	0.0384130067433417	-1.38398479621562	0.133573728783983	0.481708373585281	0.957002222990723	FALSE	FALSE
WP_003016007	-0.204729495470447	0.148522310009653	-1.38046192207292	0.891075664721562	0.482164253737589	0.707302881680401	FALSE	FALSE
WP_003032698	-0.261506647209805	-0.361012381818583	-1.37408189636271	-2.25534354006617	0.483297750882751	0.345003157513999	FALSE	FALSE
